"WALES, NY",-78.51,42.7411,332.2,1364,675,653,815,824,1141,598,915,1049,1180,1413,1357
"WATERTOWN, NY",-75.8753,43.9761,151.5,1499,874,640,1006,1578,1682,594,783,795,1841,1175,1027
"WEST POINT, NY",-73.9608,41.3906,97.5,1621,811,793,1407,1473,1143,886,729,168,2122,,
"ALBEMARLE, NC",-80.1994,35.3992,185.9,1169,755,665,1676,605,1148,1162,1445,0,1420,718,1856
"CAPE HATTERAS AP, NC",-75.6219,35.2325,3.4,849,1695,627,2188,1535,634,616,1787,1014,1592,1426,1599
"CHAPEL HILL 2 W, NC",-79.0794,35.9086,152.4,1027,1427,1067,1458,506,1410,1003,996,130,1083,888,824
"EDENTON, NC",-76.5517,36.0164,3,848,1130,626,1301,424,903,1324,2156,1458,608,805,355
"ELIZABETH CITY, NC",-76.205,36.3097,2.4,956,1359,919,1318,157,1414,2144,1898,1880,826,857,533
"FAYETTEVILLE PWC, NC",-78.8583,35.0583,29.3,735,689,684,1237,374,854,1900,1028,928,880,847,1559
"HENDERSON 2 NNW, NC",-78.4119,36.3481,146.3,1063,1602,1016,1467,317,1772,950,695,64,1102,1222,729
"HENDERSONVILLE 1 NE, NC",-82.4492,35.3297,658.4,1532,2241,902,2237,818,2009,1115,2013,182,2620,533,1680
"HIGHLANDS, NC",-83.1892,35.0536,1170.4,2375,3820,1948,2571,1687,3338,3041,1879,398,3658,1260,2170
"LENOIR, NC",-81.5378,35.915,365.8,1168,1353,488,1176,812,3151,1043,1201,67,1496,711,1473
"LOUISBURG, NC",-78.3039,36.1028,79.2,863,1293,1070,1430,385,2434,1311,1019,391,956,812,948
"LUMBERTON, NC",-79.025,34.6269,34.1,485,345,648,1085,291,784,940,2120,1143,687,556,1334
"MARION 2 NW, NC",-82.0292,35.6631,446.8,1490,2124,677,1671,992,3031,1583,1203,123,2285,619,1577
"MARSHALL, NC",-82.6658,35.8036,609.6,826,1009,787,1481,917,1469,1068,908,193,1119,833,1405
"MONROE 2 SE, NC",-80.5233,34.9797,167.6,959,870,1000,,735,398,138,1344,168,846,781,976
"MOREHEAD CITY 2 WNW, NC",-76.7358,34.7336,3,746,1611,743,1000,360,1285,1178,2574,1824,1537,1121,869
"MORGANTON, NC",-81.6717,35.7308,353.6,1434,1612,564,1676,745,2396,1087,861,867,1747,864,1519
"MT AIRY 2 W, NC",-80.6508,36.4992,317.3,1346,1784,478,1245,872,1843,1235,977,201,1629,588,1483
"REIDSVILLE 2 NW, NC",-79.6947,36.3825,271.3,1099,1667,1008,900,329,2437,830,870,181,1521,726,1048
"SALISBURY, NC",-80.4822,35.6836,213.4,240,,621,729,123,1426,423,333,0,977,779,804
"SMITHFIELD, NC",-78.3458,35.5164,45.7,712,1073,826,1403,661,1743,3121,1590,1551,1294,776,1388
"STATESVILLE 2 NNE, NC",-80.8808,35.81,289.6,1085,1593,650,1204,824,1957,1446,1189,8,1584,681,1299
"TARBORO 1 S, NC",-77.5386,35.8847,10.7,607,1180,634,1127,,1236,632,1376,1929,944,891,807
"TRANSOU, NC",-81.3039,36.3919,876.3,1207,1691,350,1703,1131,2760,1171,1253,392,2634,854,1534
"WAYNESVILLE 1 E, NC",-82.9683,35.4867,810.2,1128,2267,947,1627,1212,1490,975,942,319,1472,1121,1530
"WILSON 3 SW, NC",-77.9456,35.6939,33.5,871,1016,915,1682,705,1136,942,1273,1295,1291,799,1073
"BOTTINEAU, ND",-100.4447,48.8214,496.2,124,315,8,293,188,1171,521,641,1113,1169,245,92
"CASSELTON AGRONOMY FM, ND",-97.2328,46.8769,285,75,430,340,310,836,861,1316,739,1429,968,29,270
"CROSBY, ND",-103.2944,48.9075,595,112,174,0,282,62,669,631,787,1686,105,362,59
"DICKINSON EXP STN, ND",-102.8111,46.8911,749.8,180,280,95,406,990,360,486,758,1724,495,213,299
"DUNN CENTER 1E, ND",-102.5869,47.3467,671.8,120,140,18,292,902,509,421,1215,2705,304,67,
"FULLERTON 1 ESE, ND",-98.4,46.1581,437.4,123,226,613,512,1174,1331,1032,754,1092,934,356,497
"GRAND FORKS UNIV NWS, ND",-97.0981,47.9217,253,93,356,308,495,428,746,1011,997,2305,1110,328,445
"JAMESTOWN STATE HOSP, ND",-98.685,46.8844,447.1,88,217,151,257,598,602,1332,760,1223,956,74,574
"LISBON, ND",-97.6822,46.4522,336.5,151,461,300,371,840,1005,960,768,1233,887,50,388
"MANDAN EXP STN, ND",-100.9097,46.8128,533.4,,176,181,139,829,513,737,665,1475,607,37,81
"NAPOLEON, ND",-99.7692,46.5067,603.5,186,,336,397,765,671,1283,695,958,1250,176,443
"NEW ENGLAND, ND",-102.8692,46.5414,804.4,35,24,38,423,1114,462,743,1009,1408,607,186,21
"PEMBINA, ND",-97.2417,48.9711,240.8,154,332,186,190,472,650,690,357,2095,1078,107,91
"RICHARDTON ABBEY, ND",-102.3192,46.8886,752.9,38,96,82,295,937,,1130,574,1685,477,28,94
"TOWNER 2 NE, ND",-100.3908,48.3706,451.1,38,243,0,246,309,1044,485,298,1267,318,380,46
"WILLOW CITY, ND",-100.2911,48.6061,449,,367,0,116,247,963,619,605,1146,578,135,64
"BUCYRUS, OH",-82.9694,40.8128,291.1,1119,810,860,1251,1244,2087,1207,493,696,657,516,704
"CIRCLEVILLE, OH",-82.9547,39.6106,205.1,1113,1773,1012,1073,1820,2233,879,1041,334,797,813,871
"COSHOCTON WPC PLT, OH",-81.8711,40.2403,231.6,825,1390,1140,985,956,2446,1750,562,118,1141,524,908
"DEFIANCE, OH",-84.3853,41.2778,213.4,936,550,775,1026,1666,1304,1341,971,1268,606,278,555
"FINDLAY WPCC, OH",-83.6622,41.0461,234.1,585,786,843,1475,1015,1489,1024,1235,439,846,160,563
"GREENVILLE WTP, OH",-84.65,40.1,312.1,945,1248,999,1543,1956,1206,785,421,312,917,440,983
"HILLSBORO, OH",-83.6167,39.2,335.3,1281,1793,1350,1232,1337,1810,1091,1531,125,1039,892,1039
"HIRAM, OH",-81.15,41.3,374.9,1343,773,860,954,1111,2262,1121,908,1049,775,777,817
"KENTON, OH",-83.6061,40.6489,303.3,636,,,,788,1821,1652,565,825,458,497,293
"MILLERSBURG, OH",-81.9167,40.55,249.6,930,1071,1125,1006,1334,1571,1931,1424,496,656,797,860
"NORWALK WWTP, OH",-82.6167,41.2667,204.2,891,745,588,1016,890,1915,927,1081,344,614,556,422
"OBERLIN, OH",-82.2167,41.2667,248.7,1159,717,762,1064,787,1990,897,801,295,578,593,554
"PORTSMOUTH-SCIOTOVILLE, OH",-82.8872,38.7569,164.6,1124,1431,842,971,1281,1774,663,1532,196,1616,713,1765
"URBANA WWTP, OH",-83.7833,40.1,304.8,867,1593,1052,1172,1808,1895,1176,1028,650,714,452,855
"WARREN 3 S, OH",-80.8167,41.2,274.3,1149,835,903,913,605,1936,712,913,1291,741,587,861
"WAUSEON WTP, OH",-84.1453,41.5183,228.6,456,504,822,1047,1058,1361,1889,1255,816,576,407,557
"WAVERLY, OH",-82.9797,39.1114,170.7,1231,1969,825,1282,1117,1974,1119,1104,254,1359,733,1324
"WOOSTER EXP STN, OH",-81.9167,40.7833,310.9,909,948,855,938,1338,2048,2275,1410,566,789,,
"ANTLERS, OK",-95.615,34.2208,143.3,547,691,1115,1125,2872,1803,508,661,194,1902,1295,473
"ARDMORE, OK",-97.1294,34.1714,268.2,648,600,559,875,2161,1400,535,1586,1061,1293,609,226
"BARTLESVILLE MUNI AP, OK",-96.0261,36.7683,217.9,720,381,574,990,3915,1413,1397,1843,1193,791,570,237
"CLAREMORE 2 ENE, OK",-95.5808,36.3225,179.2,1226,521,985,649,5614,2486,162,2225,1056,1797,733,400
"DURANT, OK",-96.3686,34.0003,182.9,482,545,914,1585,1918,1513,773,724,1960,2045,977,381
"ENID, OK",-97.8747,36.4194,379.5,417,171,662,994,3605,1065,173,1533,1066,463,303,318
"ERICK, OK",-99.8628,35.2164,627.9,197,85,827,947,3045,876,430,716,864,102,212,183
"GEARY, OK",-98.3225,35.6267,487.7,259,239,628,1070,2614,,,836,665,346,972,381
"GOODWELL RSCH STN, OK",-101.6181,36.5914,1008.9,108,211,617,62,1102,889,414,579,360,207,114,351
"HOBART MUNI AP, OK",-99.0525,34.9894,474.3,31,92,427,2315,2282,448,24,636,839,173,379,175
"HOOKER, OK",-101.2172,36.8589,912.9,162,185,557,64,1210,709,239,386,120,402,91,295
"KINGFISHER, OK",-97.9294,35.8583,320,201,257,651,1183,4357,1588,202,1566,768,669,735,344
"LAWTON, OK",-98.4572,34.6097,350.5,299,33,688,811,3257,440,,520,523,461,266,203
"MANGUM, OK",-99.5017,34.8911,486.2,112,71,278,1436,1967,823,585,374,714,33,207,105
"MUTUAL, OK",-99.17,36.2283,576.1,196,120,589,381,2627,705,140,900,286,1215,215,354
"NEWKIRK 1NW, OK",-97.0586,36.8914,347.5,477,203,633,1320,4370,1138,571,2979,929,681,209,407
"PERRY, OK",-97.2897,36.2886,312.4,589,277,651,774,4710,866,712,1365,1278,569,723,303
"STILLWATER 2 W, OK",-97.095,36.1175,272.8,657,519,544,874,4814,1044,180,2132,1649,1016,642,76
"WEATHERFORD, OK",-98.6986,35.52,493.2,239,122,518,1176,3542,987,767,1200,927,307,417,315
"ASHLAND, OR",-122.7144,42.2128,532.2,534,961,265,812,292,0,0,145,394,218,125,556
"ASTORIA AP PORT OF, OR",-123.8825,46.1569,2.7,1254,1946,625,1347,422,275,413,243,1561,1768,559,2679
"BAKER CITY AP, OR",-117.8086,44.8428,1024.4,137,488,298,214,230,180,0,53,215,28,54,31
"BEND, OR",-121.285,44.0569,1115.6,82,393,171,577,247,113,89,293,,17,126,258
"CORVALLIS STATE UNIV, OR",-123.19,44.6342,68.6,950,1581,507,1651,486,193,175,30,821,643,305,1204
"COTTAGE GROVE 1 NNE, OR",-123.0275,43.7917,181.4,1085,2601,624,2266,451,89,33,161,1523,433,339,1112
"CRATER LAKE NPS HQ, OR",-122.1328,42.8967,1973.6,2123,3788,1413,2716,1306,79,3,331,1406,772,610,2183
"GRANTS PASS, OR",-123.3236,42.4244,283.5,2083,2032,451,1328,236,3,0,351,532,,307,1168
"HEADWORKS PORTLAND WTR, OR",-122.1547,45.4486,228,1617,2559,838,2389,758,641,229,319,1707,1232,737,1747
"HEPPNER, OR",-119.5639,45.3653,574.5,278,814,332,522,486,174,36,135,184,174,68,109
"HOOD RIVER EXP STN, OR",-121.5175,45.6847,152.4,725,937,246,787,218,39,,242,428,457,195,523
"MILTON FREEWATER, OR",-118.4089,45.9428,295.7,643,883,297,709,534,85,5,181,549,243,188,319
"MORO, OR",-120.7236,45.4825,570,326,522,100,475,147,30,20,194,123,168,86,292
"NORTH BEND FCWOS, OR",-124.2436,43.4133,1.8,1955,4255,851,2320,901,106,275,93,824,620,551,2328
"PILOT ROCK 1 SE, OR",-118.8253,45.4756,524.3,283,1086,375,770,490,85,25,205,429,128,79,184
"PRINEVILLE, OR",-120.8081,44.3022,888.5,280,767,200,278,611,235,34,495,353,90,97,212
"PROSPECT 2 SW, OR",-122.5164,42.7342,756.5,1517,2163,763,2562,,11,0,509,1470,,,
"RIDDLE, OR",-123.3572,42.9506,207.3,1155,1868,448,1298,300,72,16,309,834,226,443,1071
"THREE LYNX, OR",-122.07,45.1219,341.4,1320,2133,592,2512,915,406,102,97,1229,1118,571,1233
"TILLAMOOK 1 W, OR",-123.8728,45.4567,3,1824,1456,936,1292,836,171,220,643,619,,589,5207
"UNION EXP STN, OR",-117.8758,45.2081,842.8,,774,381,771,818,136,31,87,479,140,153,260
"WALLOWA, OR",-117.5314,45.5722,890.9,536,1029,171,785,972,116,76,119,240,461,152,313
"ALLENTOWN AP, PA",-75.4492,40.6508,118.9,1195,742,989,1419,2311,1464,2426,1217,342,2023,420,868
"CHAMBERSBURG 1 ESE, PA",-77.6394,39.9353,195.1,,,,1348,1619,787,1009,508,179,1641,322,910
"ERIE WSO AP, PA",-80.1825,42.08,222.5,1106,637,889,825,541,991,643,970,841,981,575,1274
"FRANKLIN, PA",-79.8303,41.4003,309.4,967,1069,849,1283,1608,2558,2016,1221,796,1333,833,774
"LEBANON 2 W, PA",-76.4667,40.3333,137.2,892,815,1160,836,1945,1571,1462,920,612,2007,577,913
"NEW CASTLE 1 N, PA",-80.3619,41.0172,251.5,1044,760,893,1224,1685,2228,1669,477,428,1059,,923
"PLEASANT MT 1 W, PA",-75.4464,41.7394,548.6,1628,723,279,,2029,1770,,,,,820,929
"RIDGWAY, PA",-78.7497,41.42,414.5,1102,985,492,1410,1593,2430,1397,856,695,1268,963,1014
"SELINSGROVE 2 S, PA",-76.8611,40.7831,128,1053,683,801,1122,1745,1019,1233,624,328,1180,682,670
"STATE COLLEGE, PA",-77.8672,40.7933,356.6,1186,993,594,903,1582,919,637,671,475,1143,670,775
"STROUDSBURG, PA",-75.1906,41.0125,140.2,1506,841,963,1909,2499,1384,2456,622,338,2392,543,1087
"TOWANDA 1 S, PA",-76.4431,41.7511,231.6,1000,400,515,1024,1531,1121,1222,911,383,1150,651,702
"WARREN, PA",-79.15,41.85,368.8,1223,785,723,1105,1192,1942,1495,812,650,1372,931,873
"WELLSBORO 4 SW, PA",-77.3894,41.7003,554.1,1193,620,467,1123,1781,1449,1202,1059,554,1292,525,885
"WILLIAMSPORT RGNL AP, PA",-76.9217,41.2433,158.5,1037,815,541,1031,1560,1697,1661,772,386,1696,458,711
"KINGSTON, RI",-71.5414,41.4906,34.7,1836,980,1064,1960,1175,1623,1391,824,369,2402,849,2188
"PROVIDENCE WSO AP, RI",-71.4325,41.7219,15.5,1647,1002,860,1729,812,1197,882,590,296,1436,696,2060
"ANDERSON, SC",-82.6606,34.5283,243.8,1471,896,765,795,512,611,292,404,127,1191,1208,886
"CALHOUN FALLS, SC",-82.5883,34.0906,161.5,812,634,649,575,262,1337,686,1675,51,932,582,2009
"CHARLESTON CITY, SC",-79.9319,32.78,3,350,129,132,615,72,1867,1038,984,1544,995,413,2225
"CHERAW, SC",-79.8833,34.7319,42.7,953,607,1070,1119,259,727,884,1173,1036,1081,979,2355
"CLEMSON UNIV, SC",-82.8236,34.6603,251.2,1398,1918,880,1156,193,1720,463,1057,31,1560,835,1556
"COLUMBIA UNIV OF SC, SC",-81.0167,33.9831,73.8,837,306,818,838,559,2000,846,794,416,833,814,2270
"DARLINGTON, SC",-79.8767,34.3011,45.7,730,502,435,870,946,1008,2661,392,641,549,1038,1242
"GRNVL SPART INTL AP, SC",-82.2239,34.8847,287.4,1406,1706,729,1055,451,1212,948,1716,46,1266,873,1782
"LAURENS, SC",-82.0219,34.4989,179.5,1229,1139,693,1116,522,894,580,1036,20,973,1004,1288
"LITTLE MTN, SC",-81.415,34.1942,216.7,937,513,973,731,900,1709,649,1703,607,1068,808,2101
"NEWBERRY, SC",-81.6236,34.2978,145.1,1065,484,939,658,554,958,1109,3185,292,1032,1078,1688
"ORANGEBURG 2, SC",-80.8733,33.4886,54.9,1108,442,631,946,285,1500,1080,648,572,1096,810,2049
"SALUDA, SC",-81.7747,33.9978,146.3,1030,483,844,768,745,1105,907,2196,193,1020,758,2265
"SANTUCK, SC",-81.5206,34.635,158.5,1399,1188,779,1049,351,1096,590,1510,132,1465,955,1703
"SUMMERVILLE 4W, SC",-80.2325,33.0367,19.8,515,168,278,836,264,1541,3155,1889,1351,,1766,1509
"SUMTER, SC",-80.3569,33.9364,53.9,974,457,1007,1020,625,1500,1605,1373,513,1111,1161,1978
"WALHALLA, SC",-83.0842,34.7483,298.7,1736,2380,946,2230,628,939,1149,538,508,884,841,2047
"WINNSBORO, SC",-81.0928,34.3739,170.7,933,492,729,584,664,1192,1563,1110,383,962,692,1905
"WINTHROP UNIV, SC",-81.0317,34.9381,210.3,1074,1151,809,1664,709,672,781,434,5,1169,466,1056
"YEMASSEE, SC",-80.8417,32.68,7.6,868,344,432,1055,442,3587,995,1681,920,1219,1143,1627
"ABERDEEN RGNL AP, SD",-98.4131,45.4433,395.3,255,316,338,362,1055,1194,1081,592,1205,676,423,222
"ACADEMY 2NE, SD",-99.0631,43.4892,512.1,64,186,450,494,1509,428,2422,2013,1743,452,178,281
"ALEXANDRIA, SD",-97.7853,43.6567,412.4,71,197,673,753,1154,692,1574,1898,2180,539,239,280
"CANTON, SD",-96.5917,43.3056,410,115,378,723,1791,2249,1223,1503,633,1362,824,109,377
"COTTONWOOD 2 E, SD",-101.8606,43.9611,735.8,52,,24,906,,432,1420,430,376,269,125,237
"DUPREE, SD",-101.5992,45.0481,723.9,117,317,152,1017,1681,935,1396,363,518,492,267,218
"EUREKA, SD",-99.6353,45.7644,566.9,129,422,635,306,802,785,963,540,1015,582,143,357
"FAULKTON 1 NW, SD",-99.1342,45.0364,478.5,120,200,262,499,1098,674,1508,1212,1133,383,247,153
"FORESTBURG 3 NE, SD",-98.07,44.0422,374.9,196,158,753,339,1431,877,1949,1958,1058,711,123,183
"HIGHMORE 1 W, SD",-99.455,44.5222,576.1,106,213,162,986,2022,598,859,1582,1652,568,117,166
"HOT SPRINGS, SD",-103.4739,43.4378,1085.1,86,175,289,478,1289,386,788,576,532,282,207,163
"HOWARD, SD",-97.5242,44.0122,474.9,172,213,803,1153,1380,793,2145,845,2397,600,163,402
"KENNEBEC, SD",-99.8628,43.9072,518.2,99,260,367,734,2425,214,1936,1287,779,392,402,192
"MENNO, SD",-97.5714,43.2358,403.6,18,204,790,1412,1626,623,940,1213,1130,586,148,570
"MURDO, SD",-100.7078,43.8894,707.1,172,280,353,567,2798,396,1219,560,845,492,391,172
"OAHE DAM, SD",-100.4175,44.4419,506,245,80,361,536,,,1579,1018,588,312,63,211
"PIERRE RGNL AP, SD",-100.2856,44.3814,531,138,374,454,832,1722,572,1098,949,832,368,273,258
"RAPID CITY 4NW, SD",-103.2828,44.115,1051.6,64,176,283,935,1953,636,1806,676,725,401,138,35
"VERMILLION 2 SE, SD",-96.9194,42.7625,362.7,16,219,895,945,1716,930,791,679,816,1032,359,261
"WATERTOWN RGNL AP, SD",-97.1494,44.9047,532.8,238,256,675,1014,1014,518,1748,960,1056,593,153,407
"WOOD, SD",-100.4794,43.4978,664.5,97,178,490,725,2083,229,1449,759,868,397,365,328
"CLARKSVILLE WWTP, TN",-87.3567,36.5467,116.4,838,3153,583,1300,731,1501,1643,1154,53,2058,1657,1027
"CROSSVILLE ED & RESEARCH, TN",-85.1311,36.0147,551.7,1927,3365,1298,1560,1507,1749,1843,873,159,1774,1242,2181
"DICKSON, TN",-87.3936,36.0747,237.7,1707,4348,831,1546,,1679,386,1310,20,2982,1520,549
"DOVER 1 W, TN",-87.8628,36.4819,144.8,,2943,596,1766,1016,,,1390,55,1909,1500,1219
"JACKSON EXP STN, TN",-88.8456,35.6214,121.9,1398,2924,866,1917,917,1144,2887,1322,365,3148,1213,1379
"LEWISBURG EXP STN, TN",-86.8086,35.4139,239.9,1290,3289,1119,1477,1145,1456,2518,1412,84,1716,752,1698
"MC MINNVILLE, TN",-85.7811,35.6717,286.5,1484,3727,1334,1318,1090,1142,2226,838,376,1544,1196,1684
"MURFREESBORO 5 N, TN",-86.3728,35.9203,163.1,1616,2992,888,1537,629,2725,1336,899,44,1561,784,2163
"NEWPORT 1 NW, TN",-83.2008,35.9833,315.8,957,2286,1101,1522,1168,1797,1572,640,36,1106,1275,1172
"ROGERSVILLE 1 NE, TN",-82.9839,36.4161,413,1174,2528,370,1410,1224,1677,1701,1117,145,1059,1012,1434
"TULLAHOMA, TN",-86.2089,35.3453,311.5,1511,3693,1608,1469,725,1781,1455,483,26,1571,1257,1516
"UNION CITY, TN",-89.0317,36.3925,106.7,1281,3532,1348,1524,1312,743,2337,667,106,2387,1688,706
"WAYNESBORO, TN",-87.7592,35.3042,228.6,1748,2884,971,1746,1084,1743,2998,1961,190,2662,800,2001
"ALBANY, TX",-99.3017,32.7294,426.7,297,145,280,1199,1894,1247,470,376,287,174,922,252
"ALPINE, TX",-103.66,30.3764,1356.4,51,66,102,432,,447,326,369,1034,90,227,294
"BALLINGER 2 NW, TX",-99.9764,31.7414,534.9,90,28,249,1114,1538,829,41,44,142,117,407,231
"BALMORHEA, TX",-103.7403,30.9844,981.5,0,0,305,107,292,714,291,213,,102,,229
"BEEVILLE 5 NE, TX",-97.7061,28.4575,77.7,449,85,329,890,532,536,602,0,210,416,157,228
"BLANCO, TX",-98.4286,30.1058,419.1,718,476,648,1912,2258,1318,356,315,131,711,1214,370
"BOERNE, TX",-98.7347,29.7978,440.1,469,190,178,1172,1213,1718,129,155,129,899,342,144
"BOYS RANCH, TX",-102.2564,35.5303,972.6,3,130,238,410,954,1037,806,905,534,1597,222,147
"BRENHAM, TX",-96.3972,30.1592,95.4,1220,892,364,1305,1629,1543,81,552,630,1520,683,196
"BROWNWOOD 2ENE, TX",-98.9456,31.7383,426.7,79,44,336,2106,1568,776,130,150,15,,,
"CORPUS CHRISTI AP, TX",-97.5122,27.7742,13.4,440,175,262,774,472,662,146,51,1064,353,1085,1021
"CORSICANA, TX",-96.4747,32.1078,125.9,916,535,499,1421,1568,2039,53,137,460,1702,225,201
"CROSBYTON, TX",-101.245,33.6517,917.4,0,13,478,828,899,594,87,210,1395,33,374,204
"DANEVANG 1 W, TX",-96.2319,29.0567,21.3,614,732,219,502,1290,3062,397,1132,1062,1226,608,171
"EL PASO AP, TX",-106.3758,31.8111,1194.2,25,31,64,20,40,247,47,226,393,340,441,184
"ENCINAL, TX",-99.3508,28.0239,176.8,149,72,180,455,678,1321,0,533,381,1072,211,97
"FLATONIA, TX",-97.1111,29.6778,158.5,618,205,34,1143,1567,1589,562,56,981,471,207,137
"FT STOCKTON, TX",-102.9153,30.9072,926,,11,92,364,551,612,465,1190,943,57,286,414
"GAINESVILLE 5 ENE, TX",-97.0592,33.6461,265.2,441,687,546,1151,2442,847,401,1653,1476,1350,1217,318
"GREENVILLE KGVL RADIO, TX",-96.0983,33.1678,166.1,633,850,732,1811,2101,2060,307,966,140,,,678
"HALLETTSVILLE 2 N, TX",-96.9397,29.4706,83.8,715,447,38,733,894,1641,127,419,260,1125,813,188
"HASKELL, TX",-99.7456,33.1578,487.7,168,68,702,1488,1274,965,348,31,725,32,786,100
"LIBERTY, TX",-94.795,30.0592,10.7,1957,1195,240,1167,3178,2376,564,127,7313,1868,343,240
"LLANO, TX",-98.6542,30.7425,310.9,363,38,209,729,749,1382,3,48,13,538,232,
"LULING, TX",-97.6564,29.6753,121.9,728,146,64,1270,1260,1731,285,226,76,551,321,104
"MARSHALL, TX",-94.3508,32.5403,107.3,1084,803,726,3174,2060,1976,559,641,451,2341,168,523
"MCCAMEY, TX",-102.2217,31.1333,757.7,73,71,193,808,1081,128,231,43,338,36,247,442
"MULESHOE #1, TX",-102.7328,34.2192,1167.4,24,71,379,247,729,693,681,716,962,1414,248,208
"PARIS, TX",-95.5586,33.6744,165.2,605,960,691,1903,2599,2907,395,871,1464,1376,1189,239
"PLAINVIEW, TX",-101.7022,34.1892,1027.2,0,8,348,329,1245,721,607,147,460,275,173,274
"RIO GRANDE CITY, TX",-98.8117,26.3769,52.4,248,59,331,384,631,618,289,1067,1077,131,355,65
"SAN ANTONIO INTL AP, TX",-98.47,29.5333,246.6,415,122,119,882,840,1399,36,79,368,1022,188,132
"SEMINOLE, TX",-102.6597,32.7136,1016.8,25,0,0,1105,328,647,486,10,869,36,846,13
"SNYDER, TX",-100.9111,32.71,706.8,73,94,334,826,1746,1243,74,107,397,11,852,237
"STRATFORD, TX",-102.0753,36.3372,1125.6,97,203,190,104,522,788,524,,,,,
"WEATHERFORD, TX",-97.77,32.7483,291.1,248,250,123,1437,2756,943,326,441,0,724,788,
"ALTON, UT",-112.4819,37.4403,2145.8,738,1269,683,261,958,279,199,97,44,0,1063,900
"BLANDING, UT",-109.4847,37.6131,1854.7,607,817,657,162,476,48,211,81,8,13,,347
"BLUFF, UT",-109.5578,37.2828,1318,265,417,379,15,453,0,23,5,51,56,46,248
"DESERET, UT",-112.6519,39.2872,1399,179,191,452,421,475,84,24,10,109,25,264,237
"DUCHESNE, UT",-110.395,40.1678,1682.5,21,206,170,142,910,155,125,45,174,30,224,167
"ESCALANTE, UT",-111.5978,37.7686,1770.9,287,713,349,76,692,21,115,150,28,0,498,354
"FT DUCHESNE, UT",-109.8611,40.2842,1539.2,,,151,139,473,122,53,130,6,27,236,179
"HANKSVILLE, UT",-110.7153,38.3706,1313.1,70,296,500,28,270,84,19,20,25,0,338,57
"KANAB, UT",-112.5367,37.0286,1493.5,518,869,592,215,843,23,201,15,0,0,927,425
"LAKETOWN, UT",-111.3208,41.825,1822.7,264,427,,472,907,298,58,51,282,243,344,327
"LEVAN, UT",-111.8653,39.5608,1614.8,443,368,971,452,1047,21,239,34,185,41,130,184
"LOGAN UTAH ST UNIV, UT",-111.8033,41.7456,1460,555,556,881,956,817,57,122,49,1093,158,287,329
"MANTI, UT",-111.6306,39.2583,1749.6,132,328,735,499,623,210,106,9,150,74,309,255
"MARYSVALE, UT",-112.2292,38.45,1801.4,214,254,416,115,521,23,234,123,61,16,475,173
"MOAB, UT",-109.5458,38.5744,1242.7,165,457,636,244,282,76,23,23,46,0,427,262
"MORGAN POWER & LIGHT, UT",-111.6722,41.0428,1551.4,544,687,1031,661,702,115,50,64,588,240,236,559
"NEPHI, UT",-111.8319,39.7122,1563,450,405,943,881,761,76,153,103,176,73,553,379
"PANGUITCH, UT",-112.4419,37.8239,2020.8,198,598,457,142,744,259,234,147,224,10,491,236
"RICHFIELD RADIO KSVC, UT",-112.0775,38.7619,1615.4,46,80,286,58,236,71,264,127,20,3,247,74
"ST GEORGE, UT",-113.5611,37.1069,844.3,486,922,742,378,521,18,0,0,0,0,701,339
"SALINA 24 E, UT",-111.4161,38.9139,2304.3,155,509,579,423,858,267,522,130,26,9,490,258
"SCIPIO, UT",-112.1067,39.2453,1619.7,263,535,873,467,814,164,113,33,184,61,416,258
"SCOFIELD-SKYLINE MINE, UT",-111.2047,39.6847,2655.4,853,1381,1304,696,994,331,418,110,280,134,666,639
"SPANISH FORK PWR HOUSE, UT",-111.6044,40.0797,1438.7,679,640,1171,639,1095,198,201,160,323,215,406,605
"TOOELE, UT",-112.2975,40.5278,1546.6,462,557,783,943,828,190,98,63,297,117,512,279
"UTAH LAKE LEHI, UT",-111.8972,40.3597,1370.7,519,355,573,506,669,127,94,129,378,51,143,414
"VERNAL 2SW, UT",-109.5531,40.4269,1668.5,367,431,313,202,698,68,92,69,74,20,127,273
"WOODRUFF, UT",-111.1494,41.525,1924.8,147,168,242,299,583,170,99,102,320,75,290,48
"ZION NP, UT",-112.9842,37.2083,1234.4,848,921,1412,182,1140,117,13,48,23,0,970,742
"BURLINGTON WSO AP, VT",-73.1503,44.4681,100.6,838,595,586,896,1309,1269,485,704,943,2159,861,405
"CORNWALL, VT",-73.2106,43.9572,105.2,1121,507,427,1208,1552,1692,661,1218,431,1260,1255,667
"SAINT JOHNSBURY, VT",-72.0194,44.42,213.4,1202,678,577,1171,1764,1458,562,868,1093,1294,748,650
"SOUTH HERO, VT",-73.3031,44.6264,33.5,649,581,517,770,1106,939,403,920,809,1418,829,410
"SOUTH LINCOLN, VT",-72.9736,44.0725,408.7,,559,742,,1645,2315,1042,1658,724,2238,1650,
"BLACKSBURG NWSO, VA",-80.4133,37.2017,640.1,711,1418,627,1114,622,1371,720,724,260,1567,845,868
"BURKES GARDEN, VA",-81.3358,37.0925,935.1,1012,1954,724,1197,1179,1136,1388,494,69,1614,841,869
"CHARLOTTESVILLE 2W, VA",-78.5231,38.0325,265.2,929,1216,1170,1005,943,1614,771,864,394,1732,574,784
"DALE ENTERPRISE, VA",-78.9353,38.4553,426.7,841,658,818,974,1060,531,758,1050,256,1085,373,600
